Time,Relative Throttle Position(%),Speed (OBD)(km/h),SOC
302.7,0.78431374,29,64
302.8,0.78431374,29,64
302.9,0.78431374,29,64
303,0.78431374,29,64
303.1,0.78431374,29,64
303.2,10.1960783,29,64
303.3,10.1960783,29,64
303.4,10.1960783,29,64
303.5,10.1960783,29,64
303.6,10.1960783,29,64
303.7,10.1960783,29,64
303.8,10.1960783,29,64
303.9,10.1960783,29,64
304,10.1960783,29,64
304.1,12.54901981,29,64
304.2,12.54901981,29,64
304.3,12.54901981,29,64
304.4,12.54901981,33,64
304.5,12.54901981,33,64
304.6,12.54901981,33,64
304.7,12.54901981,33,64
304.8,0.39215687,33,64
304.9,0.39215687,33,64
305,0.39215687,33,64
305.1,0.39215687,33,64
305.2,0.39215687,33,64
305.3,0.39215687,33,64
305.4,0.39215687,33,64
305.5,3.13725495,33,64
305.6,3.13725495,33,64
305.7,3.13725495,33,64
305.8,3.13725495,33,64
305.9,3.13725495,33,64
306,3.13725495,33,64
306.1,3.13725495,33,64
306.2,0.39215687,33,64
306.3,0.39215687,33,64
306.4,0.39215687,33,64
306.5,0.39215687,33,64
306.6,0.39215687,33,64
306.7,0.39215687,33,64
306.8,0.39215687,33,64
306.9,0.39215687,33,64
307,0.39215687,33,64
307.1,0.39215687,33,64
307.2,0.39215687,33,64
307.3,0.39215687,33,64
307.4,0.39215687,33,64
307.5,0.39215687,28,64
307.6,0.39215687,28,64
307.7,0.39215687,28,64
307.8,5.09803915,28,64
307.9,5.09803915,28,64
308,5.09803915,28,64
308.1,5.09803915,28,64
308.2,5.09803915,27,64
308.3,5.09803915,27,64
308.4,5.09803915,27,64
308.5,5.09803915,27,64
308.6,12.15686321,27,64
308.7,12.15686321,27,64
308.8,12.15686321,27,64
308.9,12.15686321,28,64
309,12.15686321,28,64
309.1,12.15686321,28,64
309.2,12.15686321,28,64
309.3,15.29411793,28,64
309.4,15.29411793,28,64
309.5,15.29411793,28,64
309.6,15.29411793,31,64
309.7,15.29411793,31,64
309.8,15.29411793,31,64
309.9,15.29411793,31,64
310,12.54901981,31,64
310.1,12.54901981,31,64
310.2,12.54901981,31,64
310.3,12.54901981,31,64
310.4,12.54901981,33,64
310.5,12.54901981,33,64
310.6,12.54901981,33,64
310.7,12.54901981,33,64
310.8,11.37254906,33,64
310.9,11.37254906,33,64
311,11.37254906,33,64
311.1,11.37254906,36,64
311.2,11.37254906,36,64
311.3,11.37254906,36,64
311.4,2.74509811,36,64
311.5,2.74509811,36,64
311.6,2.74509811,36,64
311.7,2.74509811,36,64
311.8,2.74509811,37,64
311.9,2.74509811,37,64
312,2.74509811,37,64
312.1,2.74509811,37,64
312.2,5.88235283,37,64
312.3,5.88235283,37,64
312.4,5.88235283,37,64
312.5,5.88235283,37,64
312.6,5.88235283,37,64
312.7,5.88235283,37,64
312.8,5.88235283,37,64
312.9,5.88235283,37,64
313,17.64705849,37,64
313.1,17.64705849,37,64
313.2,17.64705849,37,64
313.3,17.64705849,37,64
313.4,17.64705849,37,64
313.5,17.64705849,37,64
313.6,17.64705849,40,64
313.7,17.64705849,40,64
313.8,17.64705849,40,64
313.9,27.45098114,40,64
314,27.45098114,40,64
314.1,27.45098114,40,64
314.2,27.45098114,40,64
314.3,27.45098114,44,64
314.4,27.45098114,44,64
314.5,27.45098114,44,64
314.6,20,44,64
314.7,20,44,64
314.8,20,44,64
314.9,20,44,64
315,20,47,64
315.1,20,47,64
315.2,20,47,64
315.3,3.13725495,47,64
315.4,3.13725495,47,64
315.5,3.13725495,47,64
315.6,3.13725495,48,64
315.7,3.13725495,48,64
315.8,3.13725495,48,64
315.9,3.13725495,48,64
316,19.6078434,48,64
316.1,19.6078434,48,64
316.2,19.6078434,48,64
316.3,19.6078434,49,64
316.4,19.6078434,49,64
316.5,19.6078434,49,64
316.6,19.6078434,49,64
316.7,18.03921509,49,64
316.8,18.03921509,49,64
316.9,18.03921509,49,64
317,18.03921509,49,64
317.1,18.03921509,52,64
317.2,18.03921509,52,64
317.3,18.03921509,52,64
317.4,20,52,64
317.5,20,52,64
317.6,20,52,64
317.7,20,54,64
317.8,20,54,64
317.9,20,54,64
318,20,54,64
318.1,20,54,64
318.2,20.3921566,54,64
318.3,20.3921566,54,64
318.4,20.3921566,54,64
318.5,20.3921566,56,64
318.6,20.3921566,56,64
318.7,20.3921566,56,64
318.8,13.72549057,56,64
318.9,13.72549057,56,64
319,13.72549057,56,64
319.1,13.72549057,56,64
319.2,13.72549057,57,64
319.3,13.72549057,57,64
319.4,13.72549057,57,64
319.5,13.72549057,57,64
319.6,5.88235283,57,64
319.7,5.88235283,57,64
319.8,5.88235283,57,64
319.9,5.88235283,57,64
320,5.88235283,57,64
320.1,5.88235283,57,64
320.2,5.88235283,57,64
320.3,5.88235283,57,64
320.4,5.88235283,57,64
320.5,5.88235283,57,64
320.6,5.88235283,57,64
320.7,7.84313726,57,64
320.8,7.84313726,57,64
320.9,7.84313726,57,64
321,7.84313726,57,64
321.1,7.84313726,57,64
321.2,7.84313726,57,64
321.3,7.84313726,57,64
321.4,7.84313726,57,64
321.5,7.84313726,57,64
321.6,7.84313726,57,64
321.7,7.84313726,57,64
321.8,7.84313726,58,64
321.9,7.84313726,58,64
322,7.84313726,58,64
322.1,4.31372547,58,64
322.2,4.31372547,58,64
322.3,4.31372547,58,64
322.4,4.31372547,58,64
322.5,4.31372547,58,64
322.6,4.31372547,58,64
322.7,4.31372547,58,64
322.8,4.31372547,58,64
322.9,0.39215687,58,64
323,0.39215687,58,64
323.1,0.39215687,58,64
323.2,0.39215687,57,64
323.3,0.39215687,57,64
323.4,0.39215687,57,64
323.5,0.39215687,57,64
323.6,0.39215687,57,64
323.7,0.39215687,57,64
323.8,0.39215687,57,64
323.9,0.39215687,57,64
324,0.39215687,57,64
324.1,0.39215687,56,64
324.2,0.39215687,56,64
324.3,0.39215687,56,64
324.4,0.39215687,56,64
324.5,3.52941179,56,64
324.6,3.52941179,56,64
324.7,3.52941179,56,64
324.8,3.52941179,56,64
324.9,3.52941179,56,64
325,3.52941179,55,64
325.1,3.52941179,55,64
325.2,3.52941179,55,64
325.3,0.39215687,55,64
325.4,0.39215687,55,64
325.5,0.39215687,55,64
325.6,0.39215687,55,64
325.7,0.39215687,55,64
325.8,0.39215687,55,64
325.9,0.39215687,54,64
326,0.39215687,54,64
326.1,0.39215687,54,64
326.2,0.39215687,54,64
326.3,0.39215687,54,64
326.4,0.39215687,54,64
326.5,0.39215687,54,64
326.6,0.39215687,54,64
326.7,0.39215687,52,64
326.8,0.39215687,52,64
326.9,0.39215687,52,64
327,0.39215687,52,64
327.1,0.78431374,52,64
327.2,0.78431374,52,64
327.3,0.78431374,52,64
327.4,0.78431374,51,64
327.5,0.78431374,51,64
327.6,0.78431374,51,64
327.7,0.78431374,51,64
327.8,0.78431374,51,64
327.9,0.78431374,51,64
328,1.17647064,51,64
328.1,1.17647064,51,64
328.2,1.17647064,51,64
328.3,1.17647064,51,64
328.4,1.17647064,50,64
328.5,1.17647064,50,64
328.6,1.17647064,50,64
328.7,1.17647064,50,64
328.8,1.17647064,50,64
328.9,1.17647064,50,64
329,1.17647064,50,64
329.1,6.66666651,50,64
329.2,6.66666651,50,64
329.3,6.66666651,50,64
329.4,6.66666651,50,64
329.5,6.66666651,50,64
329.6,6.66666651,50,64
329.7,6.66666651,50,64
329.8,20.7843132,50,64
329.9,20.7843132,50,64
330,20.7843132,50,64
330.1,20.7843132,52,64
330.2,20.7843132,52,64
330.3,20.7843132,52,64
330.4,22.35294151,52,64
330.5,22.35294151,52,64
330.6,22.35294151,52,64
330.7,22.35294151,52,64
330.8,22.35294151,54,64
330.9,22.35294151,54,64
331,22.35294151,54,64
331.1,0.39215687,54,64
331.2,0.39215687,54,64
331.3,0.39215687,54,64
331.4,0.39215687,55,64
331.5,0.39215687,55,64
331.6,0.39215687,55,64
331.7,0.39215687,55,64
331.8,9.8039217,55,64
331.9,9.8039217,55,64
332,9.8039217,55,64
332.1,9.8039217,55,64
332.2,9.8039217,55,64
332.3,9.8039217,55,64
332.4,9.8039217,55,64
332.5,9.8039217,55,64
332.6,11.37254906,55,64
332.7,11.37254906,55,64
332.8,11.37254906,55,64
332.9,11.37254906,55,64
333,11.37254906,55,64
333.1,11.37254906,55,64
333.2,11.37254906,55,64
333.3,11.37254906,55,64
333.4,11.37254906,55,64
333.5,11.37254906,55,64
333.6,8.62745094,55,64
333.7,8.62745094,55,64
333.8,8.62745094,55,64
333.9,8.62745094,55,64
334,8.62745094,56,64
334.1,8.62745094,56,64
334.2,8.62745094,56,64
334.3,8.62745094,56,64
334.4,8.62745094,56,64
334.5,8.62745094,56,64
334.6,8.62745094,56,64
334.7,8.62745094,56,64
334.8,8.62745094,56,64
334.9,8.62745094,56,64
335,8.62745094,57,64
335.1,8.62745094,57,64
335.2,8.62745094,57,64
335.3,8.62745094,57,64
335.4,8.62745094,57,64
335.5,8.62745094,57,64
335.6,8.62745094,57,64
335.7,8.62745094,57,64
335.8,8.62745094,57,64
335.9,8.62745094,57,64
336,8.62745094,58,64
336.1,8.62745094,58,64
336.2,8.62745094,58,64
336.3,8.62745094,58,64
336.4,5.49019623,58,64
336.5,5.49019623,58,64
336.6,5.49019623,58,64
336.7,5.49019623,58,64
336.8,5.49019623,58,64
336.9,5.49019623,58,64
337,5.49019623,58,64
337.1,5.49019623,58,64
337.2,5.49019623,58,64
337.3,0.39215687,58,64
337.4,0.39215687,58,64
337.5,0.39215687,58,64
337.6,0.39215687,58,64
337.7,0.39215687,57,64
337.8,0.39215687,57,64
337.9,0.39215687,57,64
338,0.39215687,57,64
338.1,0.39215687,57,64
338.2,0.39215687,57,64
338.3,0.39215687,57,64
338.4,0.39215687,55,64
338.5,0.39215687,55,64
338.6,0.39215687,55,64
338.7,0.39215687,55,64
338.8,0.39215687,55,64
338.9,0.39215687,55,64
339,0.39215687,55,64
339.1,0.39215687,55,64
339.2,0.39215687,55,64
339.3,0.39215687,55,64
339.4,0.39215687,53,64
339.5,0.39215687,53,64
339.6,0.39215687,53,64
339.7,0.39215687,53,64
339.8,1.96078432,53,64
339.9,1.96078432,53,64
340,1.96078432,53,64
340.1,1.96078432,53,64
340.2,1.96078432,53,64
340.3,1.96078432,52,64
340.4,1.96078432,52,64
340.5,1.96078432,52,64
340.6,1.96078432,52,64
340.7,2.35294127,52,64
340.8,2.35294127,52,64
340.9,2.35294127,52,64
341,2.35294127,52,64
341.1,2.35294127,52,64
341.2,2.35294127,52,64
341.3,1.96078432,52,64
341.4,1.96078432,52,64
341.5,1.96078432,52,64
341.6,1.96078432,52,64
341.7,1.96078432,52,64
341.8,1.96078432,52,64
341.9,1.96078432,52,64
342,1.96078432,52,64
342.1,2.35294127,52,64
342.2,2.35294127,52,64
342.3,2.35294127,52,64
342.4,2.35294127,52,64
342.5,2.35294127,52,64
342.6,2.35294127,51,64
342.7,2.35294127,51,64
342.8,2.35294127,51,64
342.9,0.39215687,51,64
343,0.39215687,51,64
343.1,0.39215687,51,64
343.2,0.39215687,51,64
343.3,0.39215687,51,64
343.4,0.39215687,51,64
343.5,0.39215687,51,64
343.6,0.39215687,51,64
343.7,0.39215687,51,64
343.8,0.39215687,51,64
343.9,0.39215687,51,64
344,0.39215687,48,64
344.1,0.39215687,48,64
344.2,0.39215687,48,64
344.3,0.39215687,48,64
344.4,0.39215687,48,64
344.5,0.39215687,48,64
344.6,0.39215687,48,64
344.7,0.39215687,48,64
344.8,0.39215687,48,64
344.9,0.39215687,44,64
345,0.39215687,44,64
345.1,0.39215687,44,64
345.2,0.39215687,44,64
345.3,0.39215687,44,64
345.4,0.39215687,44,64
345.5,0.39215687,44,64
345.6,0.39215687,44,64
345.7,0.39215687,44,64
345.8,0.39215687,40,64
345.9,0.39215687,40,64
346,0.39215687,40,64
346.1,0.39215687,40,64
346.2,0.39215687,40,64
346.3,0.39215687,40,64
346.4,0.39215687,40,64
346.5,0.39215687,37,64
346.6,0.39215687,37,64
346.7,0.39215687,37,64
346.8,0.39215687,37,64
346.9,0.39215687,37,64
347,0.39215687,37,64
347.1,0.39215687,37,64
347.2,0.39215687,34,64
347.3,0.39215687,34,64
347.4,0.39215687,34,64
347.5,0.39215687,34,64
347.6,0.39215687,34,64
347.7,0.39215687,34,64
347.8,0.39215687,34,64
347.9,0.39215687,32,64
348,0.39215687,32,64
348.1,0.39215687,32,64
348.2,3.92156863,32,64
348.3,3.92156863,32,64
348.4,3.92156863,32,64
348.5,3.92156863,32,64
348.6,3.92156863,30,64
348.7,3.92156863,30,64
348.8,3.92156863,30,64
348.9,6.66666651,30,64
349,6.66666651,30,64
349.1,6.66666651,30,64
349.2,6.66666651,30,64
349.3,6.66666651,30,64
349.4,6.66666651,30,64
349.5,6.66666651,30,64
349.6,6.66666651,30,64
349.7,6.66666651,30,64
349.8,6.66666651,30,64
349.9,6.66666651,30,64
350,6.66666651,30,64
350.1,6.66666651,32,64
350.2,6.66666651,32,64
350.3,6.66666651,32,64
350.4,6.66666651,32,64
350.5,6.66666651,32,64
350.6,14.50980377,32,64
350.7,14.50980377,32,64
350.8,14.50980377,32,64
350.9,14.50980377,34,64
351,14.50980377,34,64
351.1,14.50980377,34,64
351.2,14.50980377,34,64
351.3,19.2156868,34,64
351.4,19.2156868,34,64
351.5,19.2156868,34,64
351.6,19.2156868,37,64
351.7,19.2156868,37,64
351.8,19.2156868,37,64
351.9,19.2156868,37,64
352,20.7843132,37,64
352.1,20.7843132,37,64
352.2,20.7843132,37,64
352.3,20.7843132,40,64
352.4,20.7843132,40,64
352.5,20.7843132,40,64
352.6,20.7843132,40,64
352.7,20.7843132,40,64
352.8,21.56862831,40,64
352.9,21.56862831,40,64
353,21.56862831,40,64
353.1,21.56862831,43,64
353.2,21.56862831,43,64
353.3,21.56862831,43,64
353.4,21.56862831,43,64
353.5,21.56862831,43,64
353.6,0.39215687,43,64
353.7,0.39215687,43,64
353.8,0.39215687,43,64
353.9,0.39215687,43,64
354,0.39215687,44,64
354.1,0.39215687,44,64
354.2,0.39215687,44,64
354.3,0.39215687,44,64
354.4,0.39215687,44,64
354.5,0.39215687,44,64
354.6,10.5882349,44,64
354.7,10.5882349,44,64
354.8,10.5882349,44,64
354.9,10.5882349,44,64
355,10.5882349,44,64
355.1,10.5882349,44,64
355.2,10.5882349,44,64
355.3,10.5882349,44,64
355.4,14.90196037,44,64
355.5,14.90196037,44,64
355.6,14.90196037,44,64
355.7,14.90196037,46,64
355.8,14.90196037,46,64
355.9,14.90196037,46,64
356,14.90196037,46,64
356.1,11.37254906,46,64
356.2,11.37254906,46,64
356.3,11.37254906,46,64
356.4,11.37254906,48,64
356.5,11.37254906,48,64
356.6,11.37254906,48,64
356.7,10.98039246,48,64
356.8,10.98039246,48,64
356.9,10.98039246,48,64
357,10.98039246,48,64
357.1,10.98039246,49,64
357.2,10.98039246,49,64
357.3,10.98039246,49,64
357.4,14.90196037,49,64
357.5,14.90196037,49,64
357.6,14.90196037,49,64
357.7,14.90196037,49,64
357.8,14.90196037,49,64
357.9,14.90196037,50,64
358,14.90196037,50,64
358.1,14.90196037,50,64
358.2,14.90196037,50,64
358.3,0.39215687,50,64
358.4,0.39215687,50,64
358.5,0.39215687,50,64
358.6,0.39215687,50,64
358.7,0.39215687,50,64
358.8,0.39215687,50,64
358.9,0.39215687,50,64
359,0.39215687,50,64
359.1,0.39215687,50,64
359.2,0.39215687,50,64
359.3,0.39215687,50,64
359.4,0.39215687,50,64
359.5,0.39215687,50,64
359.6,0.39215687,50,64
359.7,0.39215687,47,64
359.8,0.39215687,47,64
359.9,0.39215687,47,64
360,0.39215687,47,64
360.1,0.39215687,47,64
360.2,0.39215687,47,64
360.3,0.39215687,47,64
360.4,0.39215687,47,64
360.5,0.39215687,47,64
360.6,0.39215687,44,64
360.7,0.39215687,44,64
360.8,0.39215687,44,64
360.9,0.39215687,44,64
361,0.39215687,44,64
361.1,0.39215687,44,64
361.2,0.39215687,44,64
361.3,0.39215687,44,64
361.4,0.39215687,40,64
361.5,0.39215687,40,64
361.6,0.39215687,40,64
361.7,0.39215687,40,64
361.8,3.13725495,40,64
361.9,3.13725495,40,64
362,3.13725495,40,64
362.1,3.13725495,40,64
362.2,3.13725495,40,64
362.3,3.13725495,40,64
362.4,3.13725495,39,64
362.5,3.13725495,39,64
362.6,3.13725495,39,64
362.7,3.13725495,39,64
362.8,1.17647064,39,64
362.9,1.17647064,39,64
363,1.17647064,39,64
363.1,1.17647064,39,64
363.2,1.17647064,38,64
363.3,1.17647064,38,64
363.4,1.17647064,38,64
363.5,1.17647064,38,64
363.6,1.17647064,38,64
363.7,0.39215687,38,64
363.8,0.39215687,38,64
363.9,0.39215687,38,64
364,0.39215687,36,64
364.1,0.39215687,36,64
364.2,0.39215687,36,64
364.3,0.39215687,36,64
364.4,0.39215687,36,64
364.5,0.39215687,36,63.2
364.6,0.39215687,36,63.2
364.7,0.39215687,36,63.2
364.8,0.39215687,33,63.2
364.9,0.39215687,33,63.2
365,0.39215687,33,63.2
365.1,0.39215687,33,63.2
365.2,0.39215687,33,63.2
365.3,0.39215687,33,63.2
365.4,0.39215687,33,63.2
365.5,0.39215687,33,63.2
365.6,0.39215687,33,63.2
365.7,0.39215687,33,63.2
365.8,0.39215687,32,63.2
365.9,0.39215687,32,63.2
366,0.39215687,32,63.2
366.1,0.39215687,32,63.2
366.2,0.39215687,32,63.2
366.3,0.39215687,32,63.2
366.4,0.39215687,32,63.2
366.5,3.13725495,32,63.2
366.6,3.13725495,32,63.2
366.7,3.13725495,32,63.2
366.8,3.13725495,32,63.2
366.9,3.13725495,32,63.2
367,3.13725495,32,63.2
367.1,3.13725495,32,63.2
367.2,1.56862748,32,63.2
367.3,1.56862748,32,63.2
367.4,1.56862748,32,63.2
367.5,1.56862748,32,63.2
367.6,1.56862748,32,63.2
367.7,1.56862748,32,63.2
367.8,1.56862748,32,63.2
367.9,10.98039246,32,63.2
368,10.98039246,32,63.2
368.1,10.98039246,32,63.2
368.2,10.98039246,32,63.2
368.3,10.98039246,33,63.2
368.4,10.98039246,33,63.2
368.5,10.98039246,33,63.2
368.6,11.76470566,33,63.2
368.7,11.76470566,33,63.2
368.8,11.76470566,33,63.2
368.9,11.76470566,33,63.2
369,11.76470566,34,63.2
369.1,11.76470566,34,63.2
369.2,11.76470566,34,63.2
369.3,12.54901981,34,63.2
369.4,12.54901981,34,63.2
369.5,12.54901981,34,63.2
369.6,12.54901981,36,63.2
369.7,12.54901981,36,63.2
369.8,12.54901981,36,63.2
369.9,12.54901981,36,63.2
370,14.11764717,36,63.2
370.1,14.11764717,36,63.2
370.2,14.11764717,36,63.2
370.3,14.11764717,36,63.2
370.4,14.11764717,36,63.2
370.5,14.11764717,36,63.2
370.6,14.11764717,37,63.2
370.7,14.11764717,37,63.2
370.8,14.11764717,37,63.2
370.9,14.11764717,37,63.2
371,12.15686321,37,63.2
371.1,12.15686321,37,63.2
371.2,12.15686321,37,63.2
371.3,12.15686321,37,63.2
371.4,12.15686321,37,63.2
371.5,12.15686321,40,63.2
371.6,12.15686321,40,63.2
371.7,12.15686321,40,63.2
371.8,12.15686321,40,63.2
371.9,18.43137169,40,63.2
372,18.43137169,40,63.2
372.1,18.43137169,40,63.2
372.2,18.43137169,40,63.2
372.3,18.43137169,43,63.2
372.4,18.43137169,43,63.2
372.5,18.43137169,43,63.2
372.6,18.8235302,43,63.2
372.7,18.8235302,43,63.2
372.8,18.8235302,43,63.2
372.9,18.8235302,45,63.2
373,18.8235302,45,63.2
373.1,18.8235302,45,63.2
373.2,18.8235302,45,63.2
373.3,18.43137169,45,63.2
373.4,18.43137169,45,63.2
373.5,18.43137169,45,63.2
373.6,18.43137169,47,63.2
373.7,18.43137169,47,63.2
373.8,18.43137169,47,63.2
373.9,18.43137169,47,63.2
374,18.43137169,47,63.2
374.1,18.43137169,47,63.2
374.2,18.43137169,47,63.2
374.3,18.43137169,47,63.2
374.4,18.43137169,47,63.2
374.5,18.43137169,49,63.2
374.6,18.43137169,49,63.2
374.7,18.43137169,49,63.2
374.8,18.03921509,49,63.2
374.9,18.03921509,49,63.2
375,18.03921509,49,63.2
375.1,18.03921509,51,63.2
375.2,18.03921509,51,63.2
375.3,18.03921509,51,63.2
375.4,18.03921509,51,63.2
375.5,16.47058868,51,63.2
375.6,16.47058868,51,63.2
375.7,16.47058868,51,63.2
375.8,16.47058868,52,63.2
375.9,16.47058868,52,63.2
376,16.47058868,52,63.2
376.1,16.47058868,52,63.2
376.2,16.47058868,52,63.2
376.3,16.47058868,52,63.2
376.4,3.52941179,52,63.2
376.5,3.52941179,52,63.2
376.6,3.52941179,52,63.2
376.7,3.52941179,52,63.2
376.8,3.52941179,52,63.2
376.9,3.52941179,52,63.2
377,3.52941179,52,63.2
377.1,3.52941179,52,63.2
377.2,3.52941179,52,63.2
377.3,3.52941179,52,63.2
377.4,3.52941179,52,63.2
377.5,9.01960754,52,63.2
377.6,9.01960754,52,63.2
377.7,9.01960754,52,63.2
377.8,9.01960754,52,63.2
377.9,9.01960754,52,63.2
378,9.01960754,52,63.2
378.1,9.01960754,52,63.2
378.2,12.94117641,52,63.2
378.3,12.94117641,52,63.2
378.4,12.94117641,52,63.2
378.5,12.94117641,52,63.2
378.6,12.94117641,53,63.2
378.7,12.94117641,53,63.2
378.8,12.94117641,53,63.2
378.9,13.72549057,53,63.2
379,13.72549057,53,63.2
379.1,13.72549057,53,63.2
379.2,13.72549057,54,63.2
379.3,13.72549057,54,63.2
379.4,13.72549057,54,63.2
379.5,13.72549057,54,63.2
379.6,6.27450991,54,63.2
379.7,6.27450991,54,63.2
379.8,6.27450991,54,63.2
379.9,6.27450991,54,63.2
380,6.27450991,54,63.2
380.1,6.27450991,55,63.2
380.2,6.27450991,55,63.2
380.3,6.27450991,55,63.2
380.4,5.49019623,55,63.2
380.5,5.49019623,55,63.2
380.6,5.49019623,55,63.2
380.7,5.49019623,55,63.2
380.8,5.49019623,55,63.2
380.9,5.49019623,55,63.2
381,5.49019623,55,63.2
381.1,5.49019623,55,63.2
381.2,5.49019623,55,63.2
381.3,5.88235283,55,63.2
381.4,5.88235283,55,63.2
381.5,5.88235283,55,63.2
381.6,5.88235283,56,63.2
381.7,5.88235283,56,63.2
381.8,5.88235283,56,63.2
381.9,4.70588255,56,63.2
382,4.70588255,56,63.2
382.1,4.70588255,56,63.2
382.2,4.70588255,56,63.2
382.3,4.70588255,56,63.2
382.4,4.70588255,56,63.2
382.5,4.70588255,56,63.2
382.6,4.31372547,56,63.2
382.7,4.31372547,56,63.2
382.8,4.31372547,56,63.2
382.9,4.31372547,56,63.2
383,4.31372547,56,63.2
383.1,4.31372547,56,63.2
383.2,4.31372547,56,63.2
383.3,0.39215687,56,63.2
383.4,0.39215687,56,63.2
383.5,0.39215687,56,63.2
383.6,0.39215687,56,63.2
383.7,0.39215687,56,63.2
383.8,0.39215687,56,63.2
383.9,0.39215687,56,63.2
384,0.39215687,56,63.2
384.1,0.39215687,56,63.2
384.2,0.39215687,56,63.2
384.3,0.39215687,55,63.2
384.4,0.39215687,55,63.2
384.5,0.39215687,55,63.2
384.6,0.39215687,55,63.2
384.7,0.39215687,55,63.2
384.8,0.39215687,55,63.2
384.9,0.39215687,55,63.2
385,1.17647064,55,63.2
385.1,1.17647064,55,63.2
385.2,1.17647064,55,63.2
385.3,1.17647064,53,63.2
385.4,1.17647064,53,63.2
385.5,1.17647064,53,63.2
385.6,0.39215687,53,63.2
385.7,0.39215687,53,63.2
385.8,0.39215687,53,63.2
385.9,0.39215687,52,63.2
386,0.39215687,52,63.2
386.1,0.39215687,52,63.2
386.2,0.39215687,52,63.2
386.3,0.39215687,52,63.2
386.4,0.39215687,52,63.2
386.5,0.39215687,52,63.2
386.6,0.39215687,52,63.2
386.7,0.39215687,52,63.2
386.8,0.39215687,50,63.2
386.9,0.39215687,50,63.2
387,0.39215687,50,63.2
387.1,0.39215687,50,63.2
387.2,0.39215687,50,63.2
387.3,0.39215687,50,63.2
387.4,0.39215687,48,63.2
387.5,0.39215687,48,63.2
387.6,0.39215687,48,63.2
387.7,0.39215687,48,63.2
387.8,0.39215687,48,63.2
387.9,0.39215687,48,63.2
388,0.39215687,48,63.2
388.1,0.39215687,47,63.2
388.2,0.39215687,47,63.2
388.3,0.39215687,47,63.2
388.4,0.39215687,47,63.2
388.5,0.39215687,47,63.2
388.6,0.39215687,47,63.2
388.7,0.39215687,47,63.2
388.8,0.39215687,45,63.2
388.9,0.39215687,45,63.2
389,0.39215687,45,63.2
389.1,1.17647064,45,63.2
389.2,1.17647064,45,63.2
389.3,1.17647064,45,63.2
389.4,1.17647064,44,63.2
389.5,1.17647064,44,63.2
389.6,1.17647064,44,63.2
389.7,1.17647064,44,63.2
389.8,0.39215687,44,63.2
389.9,0.39215687,44,63.2
390,0.39215687,44,63.2
390.1,0.39215687,44,63.2
390.2,0.39215687,44,63.2
390.3,0.39215687,44,63.2
390.4,0.39215687,44,63.2
390.5,0.39215687,44,63.2
390.6,0.39215687,44,63.2
390.7,0.39215687,44,63.2
390.8,0.39215687,44,63.2
390.9,0.39215687,44,63.2
391,0.39215687,41,63.2
391.1,0.39215687,41,63.2
391.2,0.39215687,41,63.2
391.3,0.39215687,41,63.2
391.4,0.39215687,41,63.2
391.5,0.39215687,41,63.2
391.6,0.39215687,41,63.2
391.7,0.39215687,41,63.2
391.8,0.39215687,41,63.2
391.9,0.39215687,39,63.2
392,0.39215687,39,63.2
392.1,0.39215687,39,63.2
392.2,0.39215687,39,63.2
392.3,0.39215687,39,63.2
392.4,0.39215687,39,63.2
392.5,0.39215687,39,63.2
392.6,0.39215687,39,63.2
392.7,0.39215687,39,63.2
392.8,0.39215687,39,63.2
392.9,0.39215687,37,63.2
393,0.39215687,37,63.2
393.1,0.39215687,37,63.2
393.2,3.13725495,37,63.2
393.3,3.13725495,37,63.2
393.4,3.13725495,37,63.2
393.5,3.13725495,37,63.2
393.6,3.13725495,36,63.2
393.7,3.13725495,36,63.2
393.8,3.13725495,36,63.2
393.9,3.52941179,36,63.2
394,3.52941179,36,63.2
394.1,3.52941179,36,63.2
394.2,3.52941179,36,63.2
394.3,3.52941179,36,63.2
394.4,3.52941179,36,63.2
394.5,3.52941179,36,63.2
394.6,3.52941179,36,63.2
394.7,3.52941179,36,63.2
394.8,3.13725495,36,63.2
394.9,3.13725495,36,63.2
395,3.13725495,36,63.2
395.1,3.13725495,36,63.2
395.2,3.13725495,36,63.2
395.3,3.13725495,36,63.2
395.4,0.39215687,36,63.2
395.5,0.39215687,36,63.2
395.6,0.39215687,36,63.2
395.7,0.39215687,36,63.2
395.8,0.39215687,34,63.2
395.9,0.39215687,34,63.2
396,0.39215687,34,63.2
396.1,0.78431374,34,63.2
396.2,0.78431374,34,63.2
396.3,0.78431374,34,63.2
396.4,0.78431374,34,63.2
396.5,0.78431374,33,63.2
396.6,0.78431374,33,63.2
396.7,0.78431374,33,63.2
396.8,1.17647064,33,63.2
396.9,1.17647064,33,63.2
397,1.17647064,33,63.2
397.1,1.17647064,32,63.2
397.2,1.17647064,32,63.2
397.3,1.17647064,32,63.2
397.4,1.17647064,32,63.2
397.5,0.78431374,32,63.2
397.6,0.78431374,32,63.2
397.7,0.78431374,32,63.2
397.8,0.78431374,32,63.2
397.9,0.78431374,32,63.2
398,0.78431374,32,63.2
398.1,0.78431374,32,63.2
398.2,5.09803915,32,63.2
398.3,5.09803915,32,63.2
398.4,5.09803915,32,63.2
398.5,5.09803915,32,63.2
398.6,5.09803915,32,63.2
398.7,5.09803915,31,63.2
398.8,5.09803915,31,63.2
398.9,5.09803915,31,63.2
399,8.23529434,31,63.2
399.1,8.23529434,31,63.2
399.2,8.23529434,31,63.2
